FileRowID,LINE TYPE,CMS-70,CMS-70 NO VOLUME/NOT PERFORMED,CHARGE CODE/ PACKAGE,CHARGE DESCRIPTION,DRG,CPT,MODIFIERS,REV CODE,NDC,GROSS CHARGES,SELF PAY CASH PRICE,MIN NEGOTIATED RATE,MAX NEGOTIATED RATE,Aetna Commercial IP Rate,Aetna Commercial OP Rate,Aetna St Dominic Employee Group IP Rate,Aetna St Dominic Employee Group OP Rate,Blue Cross of Mississippi AHS IP Rate,Blue Cross of Mississippi AHS OP Rate,Blue Cross of Mississippi FMP IP Rate,Blue Cross of Mississippi FMP OP Rate,Cigna Commercial Plan IP Rate,Cigna Commercial Plan OP Rate,Cigna Medicare Advantange IP Rate,Cigna Medicare Advantange OP Rate,Humana ChoiceCare Commercial IP Rate,Humana ChoiceCare Commercial OP Rate,Humana ChoiceCare Medicare IP Rate,Humana ChoiceCare Medicare OP Rate,Magellan IP Rate,Magellan OP Rate,Magnolia Health Plan Allwell IP Rate,Magnolia Health Plan Allwell OP Rate,Magnolia Health Plan CHIP IP Rate,Magnolia Health Plan CHIP OP Rate,Magnolia Health Plan Medicaid IP Rate,Magnolia Health Plan Medicaid OP Rate,Medicare Advantage Miscellaneous Plans IP Rate,Medicare Advantage Miscellaneous Plans OP Rate,Medicare IP Rate,Medicare OP Rate,Mississippi Medicaid Traditional IP Rate,Mississippi Medicaid Traditional OP Rate,Molina Healthcare of Mississippi IP Rate,Molina Healthcare of Mississippi OP Rate,PHCS IP Rate,PHCS OP Rate,PPO Plus IP Rate,PPO Plus OP Rate,United Behavioral Health IP Rate,United Behavioral Health MSCAN IP Rate,United Behavioral Health MSCAN OP Rate,United Behavioral Health OP Rate,United Healthcare of Mississippi CAN IP Rate,United Healthcare of Mississippi CAN OP Rate,United Healthcare of Mississippi CHIP IP Rate,United Healthcare of Mississippi CHIP OP Rate,United Healthcare of Mississippi Commercial IP Rate,United Healthcare of Mississippi Commercial OP Rate,United Healthcare of Mississippi PPO IP Rate,United Healthcare of Mississippi PPO OP Rate,United Healthcare of Mississippi Select IP Rate,United Healthcare of Mississippi Select OP Rate,Windsor Health Plan IP Rate,Windsor Health Plan OP Rate
7636,CDM,,,7758555,CT ABDOMEN PELVIS WO CONTRAST,NA,74176,N/A,350,NA,"$3,137.00","$1,003.84",$186.66,"$3,137.00",NA,"$1,474.39",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,411.65",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,411.65",NA,"$1,411.65",NA,NA,NA,NA,NA,$187.70,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
7637,CDM,,,7628902,CT ABDOMEN PELVIS WO CONTRAST,NA,74176,N/A,350,NA,"$3,137.00","$1,003.84",$186.66,"$3,137.00",NA,"$1,474.39",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,411.65",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,411.65",NA,"$1,411.65",NA,NA,NA,NA,NA,$187.70,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
7638,CDM,,,7629146,CT PD CATH ABDOMEN PELVIS WO CONTRAST,NA,74176,N/A,350,NA,"$3,137.00","$1,003.84",$186.66,"$3,137.00",NA,"$1,474.39",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,411.65",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,411.65",NA,"$1,411.65",NA,NA,NA,NA,NA,$187.70,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
7607,CDM,X,,7628899,CT ABDOMEN PELVIS W CONTRAST,NA,74177,N/A,350,NA,"$5,065.00","$1,620.80",$305.86,"$5,065.00",NA,"$2,380.55",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$2,279.25",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$2,279.25",NA,"$2,279.25",NA,NA,NA,NA,NA,$314.15,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7608,CDM,X,,7758580,CT ABDOMEN PELVIS W CONTRAST ADD-ON,NA,74177,N/A,350,NA,"$5,065.00","$1,620.80",$305.86,"$5,065.00",NA,"$2,380.55",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$2,279.25",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$2,279.25",NA,"$2,279.25",NA,NA,NA,NA,NA,$314.15,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7609,CDM,X,,7629028,CT ENTEROGRAPHY ABDOMEN PELVIS W,NA,74177,N/A,350,NA,"$5,065.00","$1,620.80",$305.86,"$5,065.00",NA,"$2,380.55",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$2,279.25",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$2,279.25",NA,"$2,279.25",NA,NA,NA,NA,NA,$314.15,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7614,CDM,,,7628905,CT ABDOMEN PELVIS WO W CONTRAST,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7615,CDM,,,7628914,CT ABDOMEN WO W PELVIS W CONTRAST,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7616,CDM,,,7628917,CT ADRENAL ABDOMEN WO W PELVIS W,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7617,CDM,,,7628998,CT CYSTOGRAM ABDOMEN PELVIS WO W,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7618,CDM,,,7629048,CT GI BLEED ABDOMEN PELVIS WO W CONTRAST,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7619,CDM,,,7629069,CT HEMATURIA ABDOMEN PELVIS WO W,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7620,CDM,,,7629101,CT LIVER ABDOMEN WO W PELVIS W CONTRAST,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7621,CDM,,,7629152,CT PANCREAS ABDOMEN WO W PELVIS W,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7622,CDM,,,7629166,CT RENAL MASS ABDOMEN W WO PELVIS W,NA,74178,N/A,350,NA,"$4,295.00","$1,374.40",$305.86,"$4,295.00",NA,"$2,018.65",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,932.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,932.75",NA,"$1,932.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10819,CDM,,,7629420,MRI ABDOMEN WO CONTRAST,NA,74181,N/A,610,NA,"$2,565.00",$820.80,$186.66,"$2,565.00",NA,"$1,205.55",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,154.25",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,154.25",NA,"$1,154.25",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10820,CDM,,,8303843,MRI ABDOMEN WO MRCP,NA,74181,N/A,610,NA,"$2,565.00",$820.80,$186.66,"$2,565.00",NA,"$1,205.55",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,154.25",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,154.25",NA,"$1,154.25",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10828,CDM,,,8205762,MRI ELASTOGRAPHY ABDOMEN,NA,74181,N/A,610,NA,"$2,565.00",$820.80,$186.66,"$2,565.00",NA,"$1,205.55",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,154.25",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,154.25",NA,"$1,154.25",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10834,CDM,,,7629633,MRI KIDNEYS WO CONTRAST,NA,74181,N/A,610,NA,"$2,565.00",$820.80,$186.66,"$2,565.00",NA,"$1,205.55",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,154.25",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,154.25",NA,"$1,154.25",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10837,CDM,,,7629651,MRI LIVER WO CONTRAST,NA,74181,N/A,610,NA,"$2,565.00",$820.80,$186.66,"$2,565.00",NA,"$1,205.55",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,154.25",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,154.25",NA,"$1,154.25",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10838,CDM,,,7612850,MRI MRCP,NA,74181,N/A,610,NA,"$2,565.00",$820.80,$186.66,"$2,565.00",NA,"$1,205.55",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,154.25",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,154.25",NA,"$1,154.25",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10841,CDM,,,7629690,MRI PANCREAS WO CONTRAST,NA,74181,N/A,610,NA,"$2,565.00",$820.80,$186.66,"$2,565.00",NA,"$1,205.55",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,154.25",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,154.25",NA,"$1,154.25",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10842,CDM,,,8205759,MRI RESEARCH ABD W LMS,NA,74181,N/A,610,NA,"$2,565.00",$820.80,$186.66,"$2,565.00",NA,"$1,205.55",NA,$392.58,NA,$451.62,NA,$451.62,NA,$392.58,NA,$208.69,NA,"$1,154.25",NA,$208.69,NA,NA,NA,$210.75,NA,$206.47,NA,$186.66,NA,$206.62,NA,$206.62,NA,$186.66,NA,$186.66,NA,"$1,154.25",NA,"$1,154.25",NA,NA,NA,NA,NA,$186.66,NA,$187.70,NA,$403.82,NA,$493.23,NA,$357.12,NA,$206.62
10759,CDM,,,7629423,MRI ABDOMEN WO W CONTRAST,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10760,CDM,,,8303846,MRI ABDOMEN WO W MRCP,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10774,CDM,,,2425907,MRI ENTEROGRAPHY,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10787,CDM,,,7629636,MRI KIDNEYS WO W CONTRAST,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10790,CDM,,,7629654,MRI LIVER WO W CONTRAST,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10791,CDM,,,8326986,MRI LIVER WO W MRCP,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10792,CDM,,,8341323,MRI LIVR WO W MRCP.,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10798,CDM,,,8341321,MRI PAN WO W MRCP.,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10799,CDM,,,7629693,MRI PANCREAS WO W CONTRAST,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
10800,CDM,,,8326989,MRI PANCREAS WO W MRCP,NA,74183,N/A,610,NA,"$3,275.00","$1,048.00",$305.86,"$3,275.00",NA,"$1,539.25",NA,$627.97,NA,$852.68,NA,$852.68,NA,$627.97,NA,$333.82,NA,"$1,473.75",NA,$333.82,NA,NA,NA,$337.12,NA,$345.57,NA,$305.86,NA,$330.51,NA,$330.51,NA,$305.86,NA,$305.86,NA,"$1,473.75",NA,"$1,473.75",NA,NA,NA,NA,NA,$305.86,NA,$314.15,NA,$661.68,NA,$808.20,NA,$586.52,NA,$330.51
7212,CDM,,,7613896,XRF ESOPHOGRAM WO AIR,NA,74220,N/A,320,NA,$440.00,$140.80,$145.96,$440.00,NA,$206.80,NA,$304.59,NA,$440.00,NA,$440.00,NA,$304.59,NA,$161.91,NA,$198.00,NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,$198.00,NA,$198.00,NA,NA,NA,NA,NA,$145.96,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7207,CDM,,,8004179,ORX ESOPHOGRAM MODIFIED VIDEO,NA,74230,N/A,320,NA,$482.00,$154.24,$91.60,$482.00,NA,$226.54,NA,$304.59,NA,$482.00,NA,$482.00,NA,$304.59,NA,$161.91,NA,$216.90,NA,$161.91,NA,NA,NA,$163.52,NA,$100.76,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,$216.90,NA,$216.90,NA,NA,NA,NA,NA,$91.60,NA,$91.60,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7208,CDM,,,7630491,XRF ESOPHOGRAM MODIFIED VIDEO,NA,74230,N/A,320,NA,$482.00,$154.24,$91.60,$482.00,NA,$226.54,NA,$304.59,NA,$482.00,NA,$482.00,NA,$304.59,NA,$161.91,NA,$216.90,NA,$161.91,NA,NA,NA,$163.52,NA,$100.76,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,$216.90,NA,$216.90,NA,NA,NA,NA,NA,$91.60,NA,$91.60,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7156,CDM,,,7630497,XRF ESOPHOGRAM UGI WO AIR SMALL BOWEL,NA,74240,N/A,320,NA,"$1,557.00",$498.24,$145.96,"$1,557.00",NA,$731.79,NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,$700.65,NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,$700.65,NA,$700.65,NA,NA,NA,NA,NA,$164.24,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7157,CDM,,,7630527,XRF UGI WO AIR SMALL BOWEL,NA,74240,N/A,320,NA,"$1,557.00",$498.24,$145.96,"$1,557.00",NA,$731.79,NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,$700.65,NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,$700.65,NA,$700.65,NA,NA,NA,NA,NA,$164.24,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7158,CDM,,,7630500,XRF ESOPHOGRAM UGI WO AIR,NA,74240,N/A,320,NA,"$1,309.00",$418.88,$145.96,"$1,309.00",NA,$615.23,NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,$589.05,NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,$589.05,NA,$589.05,NA,NA,NA,NA,NA,$164.24,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7161,CDM,,,7630524,XRF UGI WO AIR,NA,74240,N/A,320,NA,"$1,309.00",$418.88,$145.96,"$1,309.00",NA,$615.23,NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,$589.05,NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,$589.05,NA,$589.05,NA,NA,NA,NA,NA,$164.24,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7600,CDM,,,7609758,CT CTA ABDOMEN RUNOFF BILAT,NA,75635,N/A,350,NA,"$7,419.00","$2,374.08",$145.96,"$7,419.00",NA,"$3,486.93",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$3,338.55",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$3,338.55",NA,"$3,338.55",NA,NA,NA,NA,NA,$145.96,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
7601,CDM,,,7616428,CT CTV ABD PEL W RUNOFF BILAT,NA,75635,N/A,350,NA,"$7,419.00","$2,374.08",$145.96,"$7,419.00",NA,"$3,486.93",NA,$304.59,NA,$529.80,NA,$529.80,NA,$304.59,NA,$161.91,NA,"$3,338.55",NA,$161.91,NA,NA,NA,$163.52,NA,$180.66,NA,$145.96,NA,$160.31,NA,$160.31,NA,$145.96,NA,$145.96,NA,"$3,338.55",NA,"$3,338.55",NA,NA,NA,NA,NA,$145.96,NA,$164.24,NA,$315.76,NA,$385.67,NA,$280.24,NA,$160.31
9921,CDM,,,7613506,US THYROID HEAD AND NECK,NA,76536,N/A,402,NA,$553.00,$176.96,$89.78,$553.00,NA,$259.91,NA,$185.90,NA,$225.38,NA,$225.38,NA,$185.90,NA,$98.82,NA,$248.85,NA,$98.82,NA,NA,NA,$99.80,NA,$100.76,NA,$89.78,NA,$97.84,NA,$97.84,NA,$89.78,NA,$89.78,NA,$248.85,NA,$248.85,NA,NA,NA,NA,NA,$89.78,NA,$91.60,NA,$194.22,NA,$237.23,NA,$172.36,NA,$97.84
9903,CDM,,,7613396,US BREAST LIMITED BILAT,NA,76642,50,402,NA,$600.00,$192.00,$50.72,$600.00,NA,$282.00,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$270.00,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$270.00,NA,$270.00,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
9904,CDM,,,7613399,US BREAST LIMITED LT,NA,76642,LT,402,NA,$600.00,$192.00,$50.72,$600.00,NA,$282.00,NA,$138.00,NA,$119.68,NA,$119.68,NA,$138.00,NA,$73.36,NA,$270.00,NA,$73.36,NA,NA,NA,$74.08,NA,$55.79,NA,$63.92,NA,$72.63,NA,$72.63,NA,$63.92,NA,$63.92,NA,$270.00,NA,$270.00,NA,NA,NA,NA,NA,$50.72,NA,$50.72,NA,$138.29,NA,$168.91,NA,$122.76,NA,$72.63
